time,rmb_hk,rmb_us,rmb_tw
4/14/2015,1.2458,0.16069,5.01832
4/15/2015,1.2472,0.16085,5.01858
4/16/2015,1.2491,0.1611,5.00854
4/17/2015,1.2486,0.16103,4.99525
4/18/2015,1.2486,0.16103,4.99525
4/19/2015,1.2486,0.16103,4.99525
4/20/2015,1.2477,0.16094,5.0037
4/21/2015,1.2475,0.16092,5.00306
4/22/2015,1.2491,0.16114,5.01136
4/23/2015,1.2484,0.16105,4.99243
4/24/2015,1.2492,0.16115,4.95053
4/25/2015,1.2492,0.16115,4.95053
4/26/2015,1.2492,0.16115,4.95053
4/27/2015,1.2436,0.16043,4.88177
4/28/2015,1.2469,0.16084,4.89755
4/29/2015,1.248,0.16099,4.89568
4/30/2015,1.2478,0.16097,4.93046
5/1/2015,1.2473,0.1609,4.94779
5/2/2015,1.2473,0.1609,4.94779
5/3/2015,1.2473,0.1609,4.94779
5/4/2015,1.2463,0.16073,4.94407
5/5/2015,1.2469,0.16084,4.92971
5/6/2015,1.2483,0.16098,4.92603
5/7/2015,1.2473,0.16083,4.95344
5/8/2015,1.2467,0.16075,4.93659
5/9/2015,1.2466,0.16075,4.93659
5/10/2015,1.2466,0.16075,4.93659
5/11/2015,1.2464,0.16074,4.95065
5/12/2015,1.2464,0.16075,4.94302
5/13/2015,1.2475,0.16088,4.93412
5/14/2015,1.2478,0.16096,4.91397
5/15/2015,1.2466,0.1608,4.89315
5/16/2015,1.2466,0.1608,4.89315
5/17/2015,1.2467,0.1608,4.89315
5/18/2015,1.2473,0.16088,4.90838
5/19/2015,1.247,0.16083,4.91002
5/20/2015,1.2475,0.16089,4.90234
5/21/2015,1.2492,0.16107,4.89981
5/22/2015,1.2486,0.16102,4.90629
5/23/2015,1.2486,0.16102,4.90629
5/24/2015,1.2486,0.16102,4.90629
5/25/2015,1.2478,0.16093,4.90835
5/26/2015,1.2475,0.16088,4.93589
5/27/2015,1.2486,0.16095,4.93627
5/28/2015,1.2483,0.16096,4.93328
5/29/2015,1.2489,0.16103,4.96787
5/30/2015,1.2489,0.16103,4.96787
5/31/2015,1.2489,0.16103,4.96787
6/1/2015,1.2491,0.16099,4.97633
6/2/2015,1.2494,0.16105,4.96022
6/3/2015,1.2489,0.16104,4.95692
6/4/2015,1.2481,0.16097,4.97553
6/5/2015,1.2478,0.1609,4.99582
6/6/2015,1.2478,0.1609,4.99582
6/7/2015,1.2478,0.1609,4.99582
6/8/2015,1.2472,0.16084,5.00048
6/9/2015,1.2472,0.16083,5.01158
6/10/2015,1.2472,0.16083,4.96486
6/11/2015,1.247,0.16081,4.97556
6/12/2015,1.2467,0.16077,4.9709
6/13/2015,1.2467,0.16077,4.9709
6/14/2015,1.2467,0.16077,4.9709
6/15/2015,1.2466,0.16076,4.96913
6/16/2015,1.2469,0.16077,4.96471
6/17/2015,1.2467,0.16077,4.95828
6/18/2015,1.247,0.16081,4.94018
6/19/2015,1.2464,0.16075,4.9398
6/20/2015,1.2464,0.16075,4.9398
6/21/2015,1.2464,0.16075,4.9398
6/22/2015,1.2464,0.16076,4.94502
6/23/2015,1.247,0.16082,4.96607
6/24/2015,1.247,0.1608,4.98167
6/25/2015,1.2464,0.16075,4.97685
6/26/2015,1.2466,0.16076,4.98344
6/27/2015,1.2466,0.16076,4.98344
6/28/2015,1.2466,0.16076,4.98344
6/29/2015,1.2466,0.16077,4.96455
6/30/2015,1.2481,0.16096,4.97521
7/1/2015,1.2478,0.16094,4.98439
7/2/2015,1.2472,0.16086,4.96566
7/3/2015,1.2472,0.16084,4.96832
7/4/2015,1.2473,0.16084,4.96832
7/5/2015,1.2473,0.16084,4.96832
7/6/2015,1.2467,0.16075,4.97211
7/7/2015,1.2469,0.16072,4.99526
7/8/2015,1.2466,0.16075,4.99285
7/9/2015,1.2464,0.16076,4.99325
7/10/2015,1.2463,0.16075,4.98642
7/11/2015,1.2464,0.16075,4.98642
7/12/2015,1.2464,0.16075,4.98642
7/13/2015,1.2466,0.16077,4.9967
7/14/2015,1.2464,0.16076,4.98843
7/15/2015,1.2463,0.16075,4.99928
7/16/2015,1.2463,0.16075,4.99462
7/17/2015,1.2463,0.16075,5.00097
7/18/2015,1.2463,0.16075,5.00097
7/19/2015,1.2463,0.16075,5.00097
7/20/2015,1.2463,0.16074,5.01977
7/21/2015,1.2461,0.16074,5.01198
7/22/2015,1.2463,0.16074,5.02001
7/23/2015,1.2463,0.16075,5.02813
7/24/2015,1.2463,0.16075,5.05867
7/25/2015,1.2464,0.16075,5.05867
7/26/2015,1.2464,0.16075,5.05867
7/27/2015,1.2461,0.16073,5.07265
7/28/2015,1.2463,0.16075,5.06671
7/29/2015,1.2464,0.16075,5.06374
7/30/2015,1.2464,0.16075,5.07796
7/31/2015,1.2464,0.16074,5.09218
8/1/2015,1.2463,0.16074,5.09218
8/2/2015,1.2463,0.16074,5.09218
8/3/2015,1.2466,0.16073,5.09684
8/4/2015,1.2466,0.16074,5.09709
8/5/2015,1.2464,0.16074,5.09532
8/6/2015,1.2463,0.16074,5.08262
8/7/2015,1.2464,0.16074,5.09066
8/8/2015,1.2466,0.16074,5.09066
8/9/2015,1.2466,0.16074,5.09066
8/10/2015,1.2464,0.16073,5.07434
8/11/2015,1.2247,0.15784,5.07292
8/12/2015,1.2121,0.15626,5.02985
8/13/2015,1.2095,0.15596,5.01419
8/14/2015,1.2115,0.15618,5.03061
8/15/2015,1.2115,0.15618,5.03061
8/16/2015,1.2115,0.15618,5.03061
8/17/2015,1.2104,0.15606,5.05478
8/18/2015,1.2107,0.1561,5.06689
8/19/2015,1.2102,0.15605,5.08403
8/20/2015,1.2112,0.15622,5.09272
8/21/2015,1.2112,0.15622,5.09896
8/22/2015,1.2111,0.15622,5.09896
8/23/2015,1.2111,0.15622,5.09896
8/24/2015,1.2085,0.15584,5.12249
8/25/2015,1.2067,0.15565,5.08031
8/26/2015,1.2069,0.15568,5.05503
8/27/2015,1.2079,0.15582,5.02976
8/28/2015,1.2105,0.15616,5.05325
8/29/2015,1.2105,0.15616,5.05325
8/30/2015,1.2105,0.15616,5.05325
8/31/2015,1.2132,0.15649,5.07957
9/1/2015,1.2155,0.15682,5.08257
9/2/2015,1.2168,0.15699,5.09757
9/3/2015,1.217,0.15699,5.10542
9/4/2015,1.217,0.15699,5.13211
9/6/2015,1.2167,0.1568,5.12575
9/7/2015,1.2151,0.15675,5.13817
9/8/2015,1.2151,0.15672,5.09035
9/9/2015,1.213,0.15646,5.08504
9/10/2015,1.213,0.15649,5.0561
9/11/2015,1.2133,0.15652,5.0792
9/13/2015,1.2133,0.15652,5.0792
9/14/2015,1.2146,0.1567,5.09128
9/15/2015,1.2146,0.1567,5.09269
9/16/2015,1.2143,0.15666,5.08209
9/17/2015,1.2152,0.15677,5.07627
9/18/2015,1.2157,0.15683,5.07826
9/19/2015,1.2157,0.15683,5.07826
9/20/2015,1.2157,0.15683,5.07826
9/21/2015,1.2146,0.1567,5.11768
9/22/2015,1.2134,0.15655,5.15201
9/23/2015,1.212,0.15636,5.1598
9/24/2015,1.2126,0.15642,5.18075
9/25/2015,1.2136,0.15656,5.182
9/26/2015,1.2146,0.15656,5.182
9/27/2015,1.2136,0.15656,5.182
9/28/2015,1.2146,0.15671,5.19652
9/29/2015,1.2158,0.15685,5.18531
9/30/2015,1.2171,0.15702,5.18002
10/1/2015,1.217,0.15699,5.14938
10/2/2015,1.217,0.15699,5.13525
10/3/2015,1.217,0.15699,5.13525
10/4/2015,1.217,0.15699,5.13525
10/5/2015,1.217,0.15699,5.09757
10/6/2015,1.2167,0.15697,5.11718
10/7/2015,1.2167,0.15697,5.0952
10/8/2015,1.2179,0.15712,5.08901
10/9/2015,1.2197,0.15734,5.08048
10/10/2015,1.2197,0.15735,5.08088
10/11/2015,1.2197,0.15735,5.08088
10/12/2015,1.2235,0.15785,5.10339
10/13/2015,1.22,0.15738,5.11945
10/14/2015,1.2188,0.15724,5.08656
10/15/2015,1.2194,0.1573,5.02894
10/16/2015,1.2179,0.15712,5.06073
10/17/2015,1.2179,0.15712,5.06073
10/18/2015,1.2179,0.15712,5.06073
10/19/2015,1.2165,0.15694,5.09754
10/20/2015,1.2188,0.15724,5.08672
10/21/2015,1.2189,0.15724,5.10716
10/22/2015,1.217,0.15701,5.09483
10/23/2015,1.2183,0.15718,5.10672
10/24/2015,1.2183,0.15718,5.10672
10/25/2015,1.2183,0.15718,5.10672
10/26/2015,1.2177,0.1571,5.08547
10/27/2015,1.2177,0.15711,5.09968
10/28/2015,1.2167,0.15697,5.11247
10/29/2015,1.2171,0.15703,5.11133
10/30/2015,1.2244,0.15796,5.12274
10/31/2015,1.2244,0.15796,5.12274
11/1/2015,1.2244,0.15796,5.12274
11/2/2015,1.2204,0.15744,5.11359
11/3/2015,1.2207,0.15748,5.11008
11/4/2015,1.2212,0.15753,5.10854
11/5/2015,1.2195,0.1573,5.10122
11/6/2015,1.218,0.15712,5.13928
11/9/2015,1.2162,0.15687,5.14534
11/10/2015,1.2165,0.15691,5.14028
11/11/2015,1.2154,0.15677,5.12644
11/12/2015,1.2149,0.15672,5.1311
11/13/2015,1.214,0.1566,5.14274
11/14/2015,1.214,0.1566,5.14274
11/15/2015,1.214,0.1566,5.14274
11/16/2015,1.2143,0.15665,5.14122
11/17/2015,1.213,0.15648,5.13081
11/18/2015,1.2118,0.15633,5.11975
11/19/2015,1.212,0.15635,5.08146
11/20/2015,1.2115,0.1563,5.083
11/21/2015,1.2117,0.1563,5.083
11/22/2015,1.2117,0.1563,5.083
11/23/2015,1.2108,0.15621,5.097
11/24/2015,1.2111,0.15623,5.07124
11/25/2015,1.2109,0.15622,5.07397
11/26/2015,1.2109,0.15621,5.08138
11/27/2015,1.2099,0.15607,5.10355
11/28/2015,1.2099,0.15607,5.10355
11/29/2015,1.2099,0.15607,5.10355
11/30/2015,1.2092,0.156,5.10273
12/1/2015,1.2095,0.15599,5.08673
12/2/2015,1.2092,0.15599,5.11949
12/3/2015,1.2093,0.15601,5.09376
12/4/2015,1.2086,0.15591,5.10462
12/5/2015,1.2086,0.15591,5.10462
12/6/2015,1.2086,0.15591,5.10462
12/7/2015,1.2073,0.15576,5.12437
12/8/2015,1.2055,0.15551,5.12262
12/9/2015,1.2035,0.15526,5.10643
12/10/2015,1.2018,0.15502,5.07681
12/11/2015,1.1983,0.15459,5.10906
12/12/2015,1.1983,0.15459,5.10906
12/13/2015,1.1983,0.15459,5.10906
12/14/2015,1.1979,0.15452,5.08228
12/15/2015,1.1972,0.15444,5.05645
12/16/2015,1.1952,0.15418,5.04942
12/17/2015,1.1937,0.15394,5.07697
12/18/2015,1.194,0.15399,5.06776
12/19/2015,1.194,0.15399,5.06776
12/20/2015,1.194,0.15399,5.06776
12/21/2015,1.194,0.15399,5.06637
12/22/2015,1.1947,0.15406,5.05931
12/23/2015,1.1946,0.15408,5.06472
12/24/2015,1.1949,0.15413,5.05225
12/25/2015,1.1949,0.15412,5.05202
12/26/2015,1.1949,0.15412,5.05202
12/27/2015,1.1949,0.15412,5.05202
12/28/2015,1.1925,0.15382,5.03923
12/29/2015,1.1929,0.15389,5.05063
12/30/2015,1.1923,0.1538,5.06937
12/31/2015,1.1915,0.1537,5.05995
